codes,video_url,title,creator,min_year,max_year,focus,watch_prompt,after_watching,source_url,review_note
AC9M1N04,https://www.youtube.com/watch?v=G05AgnEGmgw,Composing and Decomposing Numbers,Scratch Garden,1,1,Use parts and a whole to support addition and subtraction within 20.,Notice how the parts fit together to make the whole.,Show 10 as 6 and 4. Say one addition fact and one subtraction fact that match your counters.,https://scratchgarden.com/videos/composing-decomposing/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Chosen for number bonds to 20 rather than an unrestricted two-digit arithmetic video. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1N05,https://www.youtube.com/watch?v=-3DFzxbP9Fk,Addition word problems within 10,Khan Academy,1,1,Use a picture and addition to solve a small real-world joining problem.,"Which two groups are being joined, and what does the total count?",Draw 4 apples and then 3 more. Write a matching addition sentence and explain the answer in words.,https://www.khanacademy.org/math/cc-kindergarten-math/cc-kindergarten-add-subtract/kindergarten-add-sub-word-problem-within-10/v/addition-word-problems-within-10,"Official Khan Academy kindergarten/early-maths lesson page and original @khanacademy upload identify a 1:41 addition word-problem lesson within 10. Supports concrete additive modelling, not Australian money transactions. No complete audiovisual/playback review. Public YouTube oEmbed returned the expected Khan Academy title, author and embed HTML on 2026-09-07; this does not prove playback or future availability."
AC9M1N06,https://www.youtube.com/watch?v=KTFJ9gjfAXg,Sharing Cookies,Sesame Workshop,1,1,"See equal sharing in a small, familiar situation.",Do both friends finish with the same number? How can you tell?,"Use 8 counters as pretend biscuits. Share them between two toys, one at a time, and explain how you know the shares are equal.",https://www.youtube.com/watch?v=KTFJ9gjfAXg,"Original YouTube upload title, creator and indexed description checked. Not a complete audiovisual or playback review. Official @SesameWorkshop upload; early childhood sharing model. Follow-up extends the very small example with concrete counters; not a complete grouping lesson. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1A01,https://www.youtube.com/watch?v=GvTcpfSnOMQ,Counting by Twos,Scratch Garden,1,1,Practise a number sequence that increases by 2 each time.,What stays the same about the jump from one number to the next?,Draw five equal groups of 2 counters. Write the counting sequence underneath and add one more group.,https://scratchgarden.com/videos/counting-by-twos/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Counting sequences only; use the topic lesson to connect numbers with objects and symbols. For tens, teach ten more rather than treating ""add a zero"" as a general arithmetic rule. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1A01,https://www.youtube.com/watch?v=EemjeA2Djjw,Counting by Fives,Scratch Garden,1,1,Practise a number sequence that increases by 5 each time.,What stays the same about the jump from one number to the next?,Draw five equal groups of 5 counters. Write the counting sequence underneath and add one more group.,https://scratchgarden.com/videos/counting-by-fives/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Counting sequences only; use the topic lesson to connect numbers with objects and symbols. For tens, teach ten more rather than treating ""add a zero"" as a general arithmetic rule. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1A01,https://www.youtube.com/watch?v=Ftati8iGQcs,Counting by Tens,Scratch Garden,1,1,Practise a number sequence that increases by 10 each time.,What stays the same about the jump from one number to the next?,Draw five equal groups of 10 counters. Write the counting sequence underneath and add one more group.,https://scratchgarden.com/videos/counting-by-tens/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Counting sequences only; use the topic lesson to connect numbers with objects and symbols. For tens, teach ten more rather than treating ""add a zero"" as a general arithmetic rule. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1A02,https://www.youtube.com/watch?v=Js45cR_7wFE,Patterns,Scratch Garden,1,1,Identify the small unit that repeats in an AB or ABC pattern.,Find the shortest part that repeats. Can you predict the next two items?,Make a clap-tap-tap pattern. Circle one complete repeating unit and teach the pattern to someone.,https://scratchgarden.com/videos/patterns/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Official description explicitly includes the pattern core and AB/ABC patterns. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1M01,https://www.youtube.com/watch?v=2wUsdsae0ro,Measuring,Scratch Garden,1,1,Compare lengths and heights as one part of comparing measurable attributes.,How can you make a comparison fair when the objects start in different places?,Line up three pencils at one end. Order them from shortest to longest and explain your choice.,https://scratchgarden.com/videos/measuring/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Length component only; mass, capacity and duration remain in the written topic. Formal units shown are supplementary, not the Year 1 task. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1M02,https://www.youtube.com/watch?v=2wUsdsae0ro,Measuring,Scratch Garden,1,1,Explore measuring with repeated informal units.,Look for units that are the same size. Are they touching end to end?,Measure a book using equal-sized blocks placed end to end. Count the blocks and check for gaps or overlaps.,https://scratchgarden.com/videos/measuring/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Creator describes standard and non-standard measurement; the Year 1 activity deliberately stays with informal units. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1M03,https://www.youtube.com/watch?v=VwvFE0OEMtI,Months of the Year,Scratch Garden,1,1,Learn the sequence of the twelve months in a year.,Which month comes before and after your birthday month?,Put three familiar events in calendar order. Name the month for each.,https://scratchgarden.com/videos/months-of-the-year/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Months and their yearly sequence only; the topic lesson covers the other duration units. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1M03,https://www.youtube.com/watch?v=3XzNRBRNU7E,Days of the Week,Scratch Garden,1,1,Practise the seven-day sequence and talk about weekly events.,"When the list reaches Saturday, which day follows?","Describe one event today, one tomorrow and one later this week using day names.",https://scratchgarden.com/videos/days-of-the-week/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. The song begins with Sunday; a week is a cycle and Australian school calendars often display Monday first. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
AC9M1SP01,https://www.youtube.com/watch?v=Ux_kLd7qAcY,Shapes,Scratch Garden,1,1,Sort familiar two-dimensional shapes by their properties.,Try sorting by shape instead of colour. Which features help you decide?,Draw a triangle in two different sizes and directions. Explain why both are triangles.,https://scratchgarden.com/videos/shapes/,"Official creator lesson page and embedded YouTube ID checked; description and available lyrics reviewed. Not a complete audiovisual or playback review. Official source describes attributes and geometrical reasoning. Avoid using colour as the definition of a geometric shape. Public YouTube oEmbed returned the expected official creator, title and embed HTML on 2026-09-07; this confirms metadata/embedding response, not playback or future availability."
