"skill_code","skill_title","bank","row_type","question_id","current_question","current_options","current_correct_answer","current_explanation","suggested_replacement_question","suggested_replacement_options","suggested_correct_answer","notes"
"AC9M2A02","Addition Facts to 20 and Related Subtraction","test","existing","AC9M2A02-T-015","At the sticker station, mia has 8 shells and finds 6 more. How many shells does she have now?","A. 14 | B. 2 | C. 15","14","The shells join, so 8 + 6 = 14. Hint: The word “more” tells you to join the groups.","","","",""
"AC9M2A02","Addition Facts to 20 and Related Subtraction","test","existing","AC9M2A02-T-016","At the sticker station, there are 17 birds. 6 fly away. How many birds stay?","A. 23 | B. 11 | C. 10","11","The birds leave, so 17 − 6 = 11. Hint: Start with all the birds and take away the ones that flew away.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-001","At the sock table, how many counters are in 3 pairs?","A. 3 | B. 8 | C. 6","6","3 pairs means 3 groups of 2, so there are 6. Hint: Skip-count by twos 3 times.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-002","At the sock table, what is double 5?","A. 10 | B. 5 | C. 9","10","Double means two equal groups. 5 + 5 = 10. Hint: Say the number twice, then add.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-003","At the sock table, what is half of 10?","A. 8 | B. 5 | C. 6","5","Half means split 10 into 2 equal groups. Each group has 5. Hint: Share one at a time into two groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-004","At the sock table, which division fact matches 3 × 2 = 6?","A. 6 ÷ 3 = 3 | B. 6 − 2 = 4 | C. 6 ÷ 2 = 3","6 ÷ 2 = 3","6 shared into 2 equal groups gives 3 in each group. Hint: Use the total 6, then divide it into 2 groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-005","At the sock table, count by twos: 2, 4, 6, 8, __. What comes next?","A. 10 | B. 9 | C. 12","10","Counting by twos adds 2. After 8 comes 10. Hint: Say the next even number.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-006","At the sock table, 10 socks make pairs. How many pairs are there?","A. 10 | B. 5 | C. 7","5","Each pair uses 2 socks, so 10 ÷ 2 = 5 pairs. Hint: Circle the socks two at a time.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-007","At the sock table, there are 4 bikes. Each bike has 2 wheels. How many wheels are there?","A. 4 | B. 9 | C. 8","8","4 groups of 2 wheels make 8 wheels. Hint: Draw 2 wheels for each bike, then count them.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-008","At the sock table, which shows half of 12?","A. 6 and 6 | B. 5 and 7 | C. 12 and 12","6 and 6","Two equal parts of 6 make 12. Hint: Halves must be equal and join to make the whole.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-009","With the bike cards, how many counters are in 4 pairs?","A. 4 | B. 8 | C. 10","8","4 pairs means 4 groups of 2, so there are 8. Hint: Skip-count by twos 4 times.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-010","With the bike cards, what is double 6?","A. 6 | B. 11 | C. 12","12","Double means two equal groups. 6 + 6 = 12. Hint: Say the number twice, then add.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-011","With the bike cards, what is half of 12?","A. 6 | B. 10 | C. 7","6","Half means split 12 into 2 equal groups. Each group has 6. Hint: Share one at a time into two groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-012","With the bike cards, which division fact matches 4 × 2 = 8?","A. 8 ÷ 4 = 4 | B. 8 ÷ 2 = 4 | C. 8 − 2 = 6","8 ÷ 2 = 4","8 shared into 2 equal groups gives 4 in each group. Hint: Use the total 8, then divide it into 2 groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-013","With the bike cards, count by twos: 4, 6, 8, 10, __. What comes next?","A. 11 | B. 14 | C. 12","12","Counting by twos adds 2. After 10 comes 12. Hint: Say the next even number.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-014","With the bike cards, 12 socks make pairs. How many pairs are there?","A. 6 | B. 12 | C. 8","6","Each pair uses 2 socks, so 12 ÷ 2 = 6 pairs. Hint: Circle the socks two at a time.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-015","With the bike cards, there are 5 bikes. Each bike has 2 wheels. How many wheels are there?","A. 5 | B. 10 | C. 11","10","5 groups of 2 wheels make 10 wheels. Hint: Draw 2 wheels for each bike, then count them.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-016","With the bike cards, which shows half of 14?","A. 6 and 8 | B. 14 and 14 | C. 7 and 7","7 and 7","Two equal parts of 7 make 14. Hint: Halves must be equal and join to make the whole.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-017","In the counter game, how many counters are in 5 pairs?","A. 10 | B. 5 | C. 12","10","5 pairs means 5 groups of 2, so there are 10. Hint: Skip-count by twos 5 times.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-018","In the counter game, what is double 7?","A. 7 | B. 14 | C. 13","14","Double means two equal groups. 7 + 7 = 14. Hint: Say the number twice, then add.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-019","In the counter game, what is half of 14?","A. 12 | B. 8 | C. 7","7","Half means split 14 into 2 equal groups. Each group has 7. Hint: Share one at a time into two groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-020","In the counter game, which division fact matches 5 × 2 = 10?","A. 10 ÷ 2 = 5 | B. 10 ÷ 5 = 5 | C. 10 − 2 = 8","10 ÷ 2 = 5","10 shared into 2 equal groups gives 5 in each group. Hint: Use the total 10, then divide it into 2 groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-021","In the counter game, count by twos: 6, 8, 10, 12, __. What comes next?","A. 13 | B. 14 | C. 16","14","Counting by twos adds 2. After 12 comes 14. Hint: Say the next even number.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-022","In the counter game, 14 socks make pairs. How many pairs are there?","A. 14 | B. 9 | C. 7","7","Each pair uses 2 socks, so 14 ÷ 2 = 7 pairs. Hint: Circle the socks two at a time.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-023","In the counter game, there are 6 bikes. Each bike has 2 wheels. How many wheels are there?","A. 12 | B. 6 | C. 13","12","6 groups of 2 wheels make 12 wheels. Hint: Draw 2 wheels for each bike, then count them.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","existing","AC9M2A03-P-024","In the counter game, which shows half of 16?","A. 7 and 9 | B. 8 and 8 | C. 16 and 16","8 and 8","Two equal parts of 8 make 16. Hint: Halves must be equal and join to make the whole.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-036","","","","","","","","Add practice question 36 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-037","","","","","","","","Add practice question 37 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-038","","","","","","","","Add practice question 38 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-039","","","","","","","","Add practice question 39 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-040","","","","","","","","Add practice question 40 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-041","","","","","","","","Add practice question 41 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-042","","","","","","","","Add practice question 42 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-043","","","","","","","","Add practice question 43 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-044","","","","","","","","Add practice question 44 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-045","","","","","","","","Add practice question 45 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-046","","","","","","","","Add practice question 46 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-047","","","","","","","","Add practice question 47 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","practice","placeholder","AC9M2A03-P-048","","","","","","","","Add practice question 48 of 48 for AC9M2A03."
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-001","At the doubles station, how many counters are in 6 pairs?","A. 6 | B. 14 | C. 12","12","6 pairs means 6 groups of 2, so there are 12. Hint: Skip-count by twos 6 times.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-002","At the doubles station, what is double 8?","A. 16 | B. 8 | C. 15","16","Double means two equal groups. 8 + 8 = 16. Hint: Say the number twice, then add.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-003","At the doubles station, what is half of 16?","A. 14 | B. 8 | C. 9","8","Half means split 16 into 2 equal groups. Each group has 8. Hint: Share one at a time into two groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-004","At the doubles station, which division fact matches 6 × 2 = 12?","A. 12 ÷ 6 = 6 | B. 12 − 2 = 10 | C. 12 ÷ 2 = 6","12 ÷ 2 = 6","12 shared into 2 equal groups gives 6 in each group. Hint: Use the total 12, then divide it into 2 groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-005","At the doubles station, count by twos: 8, 10, 12, 14, __. What comes next?","A. 16 | B. 15 | C. 18","16","Counting by twos adds 2. After 14 comes 16. Hint: Say the next even number.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-006","At the doubles station, 16 socks make pairs. How many pairs are there?","A. 16 | B. 8 | C. 10","8","Each pair uses 2 socks, so 16 ÷ 2 = 8 pairs. Hint: Circle the socks two at a time.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-007","At the doubles station, there are 7 bikes. Each bike has 2 wheels. How many wheels are there?","A. 7 | B. 15 | C. 14","14","7 groups of 2 wheels make 14 wheels. Hint: Draw 2 wheels for each bike, then count them.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-008","At the doubles station, which shows half of 18?","A. 9 and 9 | B. 8 and 10 | C. 18 and 18","9 and 9","Two equal parts of 9 make 18. Hint: Halves must be equal and join to make the whole.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-009","During the pair challenge, how many counters are in 7 pairs?","A. 7 | B. 14 | C. 16","14","7 pairs means 7 groups of 2, so there are 14. Hint: Skip-count by twos 7 times.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-010","During the pair challenge, what is double 9?","A. 9 | B. 17 | C. 18","18","Double means two equal groups. 9 + 9 = 18. Hint: Say the number twice, then add.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-011","During the pair challenge, what is half of 18?","A. 9 | B. 16 | C. 10","9","Half means split 18 into 2 equal groups. Each group has 9. Hint: Share one at a time into two groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-012","During the pair challenge, which division fact matches 7 × 2 = 14?","A. 14 ÷ 7 = 7 | B. 14 ÷ 2 = 7 | C. 14 − 2 = 12","14 ÷ 2 = 7","14 shared into 2 equal groups gives 7 in each group. Hint: Use the total 14, then divide it into 2 groups.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-013","During the pair challenge, count by twos: 10, 12, 14, 16, __. What comes next?","A. 17 | B. 20 | C. 18","18","Counting by twos adds 2. After 16 comes 18. Hint: Say the next even number.","","","",""
"AC9M2A03","Twos Facts, Doubling and Halving","test","existing","AC9M2A03-T-014","During the pair challenge, 18 socks make pairs. How many pairs are there?","A. 9 | B. 18 | C. 11","9","Each pair uses 2 socks, so 18 ÷ 2 = 9 pairs. Hint: Circle the socks two at a time.","","","",""
